state,date,icu_percent,non_icu_percent,vent_percent,non_vent_percent,beds_percent,non_beds_percent,qua_percent,non_qua_percent
Negeri Sembilan,2021-09-17,80,20,26.47058823529412,73.52941176470588,27.85977859778598,72.14022140221402,16.325136612021858,83.67486338797815
Negeri Sembilan,2021-09-18,80,20,16.176470588235293,83.82352941176471,25.3690036900369,74.6309963099631,15.23224043715847,84.76775956284153
Negeri Sembilan,2021-09-19,80,20,16.176470588235293,83.82352941176471,23.800738007380073,76.19926199261992,14.8224043715847,85.1775956284153
Negeri Sembilan,2021-09-20,80,20,8.333333333333332,91.66666666666667,21.40221402214022,78.59778597785979,12.773224043715848,87.22677595628416
Negeri Sembilan,2021-09-21,80,20,11.458333333333332,88.54166666666667,17.804428044280442,82.19557195571956,12.90983606557377,87.09016393442623
Negeri Sembilan,2021-09-22,80,20,9.375,90.625,19.92619926199262,80.07380073800738,13.524590163934427,86.47540983606558
Negeri Sembilan,2021-09-23,80,20,9.375,90.625,18.634686346863468,81.36531365313652,11.475409836065573,88.52459016393442
Negeri Sembilan,2021-09-24,80,20,14.583333333333334,85.41666666666667,18.45018450184502,81.54981549815498,12.021857923497267,87.97814207650273
Negeri Sembilan,2021-09-25,80,20,5.88235294117647,94.11764705882354,19.280442804428045,80.71955719557195,9.972677595628415,90.02732240437159
Negeri Sembilan,2021-09-26,80,20,5.88235294117647,94.11764705882354,19.92619926199262,80.07380073800738,10.1775956284153,89.8224043715847
Negeri Sembilan,2021-09-27,80,20,5.147058823529411,94.8529411764706,18.726937269372694,81.2730627306273,38.577586206896555,61.422413793103445
Negeri Sembilan,2021-09-28,80,20,7.2992700729927,92.7007299270073,19.74169741697417,80.25830258302582,42.887931034482754,57.112068965517246
Negeri Sembilan,2021-09-29,80,20,5.839416058394161,94.16058394160584,23.5239852398524,76.47601476014759,95.08928571428571,4.910714285714292
Negeri Sembilan,2021-09-30,80,20,4.37956204379562,95.62043795620438,20.202952029520297,79.7970479704797,79.91071428571429,20.089285714285708
Pahang,2021-06-01,81.25,18.75,29.03225806451613,70.96774193548387,43.46793349168646,56.53206650831354,61.910994764397905,38.089005235602095
Pahang,2021-06-02,81.25,18.75,29.03225806451613,70.96774193548387,44.655581947743464,55.344418052256536,35.11004126547455,64.88995873452545
Pahang,2021-06-03,81.25,18.75,24.193548387096776,75.80645161290323,41.80522565320665,58.19477434679335,33.803301237964234,66.19669876203577
Pahang,2021-06-04,81.25,18.75,22.58064516129032,77.41935483870968,37.173396674584325,62.826603325415675,27.303988995873453,72.69601100412655
Pahang,2021-06-05,81.25,18.75,24.193548387096776,75.80645161290323,35.39192399049881,64.60807600950119,30.29573590096286,69.70426409903715
Pahang,2021-06-06,81.25,18.75,22.58064516129032,77.41935483870968,35.510688836104514,64.48931116389548,29.126547455295736,70.87345254470426
Pahang,2021-06-07,81.25,18.75,25.806451612903224,74.19354838709677,32.66033254156769,67.3396674584323,26.478679504814306,73.52132049518569
Pahang,2021-06-08,81.25,18.75,25.806451612903224,74.19354838709677,29.572446555819475,70.42755344418052,22.111416781292984,77.88858321870701
Pahang,2021-06-09,81.25,18.75,19.35483870967742,80.64516129032258,31.828978622327792,68.1710213776722,25.584594222833562,74.41540577716644
Pahang,2021-06-10,81.25,18.75,14.516129032258066,85.48387096774194,30.760095011876487,69.23990498812351,24.65612104539202,75.34387895460799
Pahang,2021-06-11,81.25,18.75,9.67741935483871,90.3225806451613,29.69121140142518,70.30878859857482,23.86519944979367,76.13480055020634
Pahang,2021-06-12,81.25,18.75,12.903225806451612,87.09677419354838,26.247030878859857,73.75296912114014,20.288858321870702,79.7111416781293
Pahang,2021-06-13,81.25,18.75,12.903225806451612,87.09677419354838,26.840855106888363,73.15914489311163,20.254470426409902,79.74552957359009
Pahang,2021-06-14,81.25,18.75,14.516129032258066,85.48387096774194,26.009501187648453,73.99049881235155,19.497936726272354,80.50206327372764
Pahang,2021-06-15,81.25,18.75,11.29032258064516,88.70967741935485,24.584323040380045,75.41567695961996,15.508940852819808,84.4910591471802
Pahang,2021-06-16,66.19718309859155,33.80281690140845,12.698412698412698,87.3015873015873,21.377672209026127,78.62232779097387,12.482806052269602,87.51719394773039
Pahang,2021-06-17,66.19718309859155,33.80281690140845,12.698412698412698,87.3015873015873,21.021377672209027,78.97862232779097,10.797799174690509,89.20220082530949
Pahang,2021-06-18,66.19718309859155,33.80281690140845,9.523809523809524,90.47619047619048,20.665083135391924,79.33491686460808,9.938101788170565,90.06189821182943
Pahang,2021-06-19,66.19718309859155,33.80281690140845,11.11111111111111,88.88888888888889,12.046632124352332,87.95336787564767,7.247557003257329,92.75244299674267
Pahang,2021-06-20,66.19718309859155,33.80281690140845,11.11111111111111,88.88888888888889,19.95249406175772,80.04750593824228,9.800550206327372,90.19944979367263
Pahang,2021-06-21,66.19718309859155,33.80281690140845,12.698412698412698,87.3015873015873,20.071258907363422,79.92874109263659,9.938101788170565,90.06189821182943
Pahang,2021-06-22,66.19718309859155,33.80281690140845,12.698412698412698,87.3015873015873,22.446555819477435,77.55344418052256,9.353507565337003,90.646492434663
Pahang,2021-06-23,66.19718309859155,33.80281690140845,15.873015873015872,84.12698412698413,25.29691211401425,74.70308788598575,10.557083906464925,89.44291609353508
Pahang,2021-06-24,66.19718309859155,33.80281690140845,14.285714285714285,85.71428571428572,28.38479809976247,71.61520190023754,13.445667125171939,86.55433287482806
Pahang,2021-06-25,66.19718309859155,33.80281690140845,14.285714285714285,85.71428571428572,29.80997624703088,70.19002375296913,17.365887207702887,82.63411279229712
Pahang,2021-06-26,66.19718309859155,33.80281690140845,14.285714285714285,85.71428571428572,31.828978622327792,68.1710213776722,19.36038514442916,80.63961485557084
Pahang,2021-06-27,66.19718309859155,33.80281690140845,12.698412698412698,87.3015873015873,35.74821852731592,64.25178147268409,24.312242090784046,75.68775790921595
Pahang,2021-06-28,66.19718309859155,33.80281690140845,14.285714285714285,85.71428571428572,37.52969121140142,62.47030878859858,26.856946354883082,73.14305364511692
Pahang,2021-06-29,66.19718309859155,33.80281690140845,19.047619047619047,80.95238095238095,41.92399049881235,58.07600950118765,29.848693259972492,70.15130674002751
Pahang,2021-06-30,66.19718309859155,33.80281690140845,23.809523809523807,76.19047619047619,46.43705463182898,53.56294536817102,34.11279229711142,65.88720770288859
Pahang,2021-07-01,66.19718309859155,33.80281690140845,31.746031746031743,68.25396825396825,46.912114014251785,53.087885985748215,38.72077028885832,61.27922971114168
Pahang,2021-07-02,66.19718309859155,33.80281690140845,26.984126984126984,73.01587301587301,50.475059382422806,49.524940617577194,43.7414030261348,56.2585969738652
Pahang,2021-07-03,66.19718309859155,33.80281690140845,28.57142857142857,71.42857142857143,52.37529691211401,47.62470308788599,50.17193947730399,49.82806052269601
Pahang,2021-07-04,66.19718309859155,33.80281690140845,30.158730158730158,69.84126984126985,53.919239904988125,46.080760095011875,44.807427785419534,55.192572214580466
Pahang,2021-07-05,66.19718309859155,33.80281690140845,30.158730158730158,69.84126984126985,50.95011876484561,49.04988123515439,53.0949105914718,46.9050894085282
Pahang,2021-07-06,66.19718309859155,33.80281690140845,28.57142857142857,71.42857142857143,52.73159144893111,47.26840855106889,54.6423658872077,45.3576341127923
Pahang,2021-07-07,66.19718309859155,33.80281690140845,31.746031746031743,68.25396825396825,50.83135391923991,49.16864608076009,54.126547455295736,45.873452544704264
Pahang,2021-07-08,66.19718309859155,33.80281690140845,33.33333333333333,66.66666666666667,50.95011876484561,49.04988123515439,54.33287482806052,45.66712517193948
Pahang,2021-07-09,66.19718309859155,33.80281690140845,34.92063492063492,65.07936507936509,50.712589073634206,49.287410926365794,56.189821182943604,43.810178817056396
Pahang,2021-07-10,66.19718309859155,33.80281690140845,33.33333333333333,66.66666666666667,46.55581947743468,53.44418052256532,55.67400275103164,44.32599724896836
Pahang,2021-07-11,66.19718309859155,33.80281690140845,30.158730158730158,69.84126984126985,52.612826603325416,47.387173396674584,57.18707015130674,42.81292984869326
Pahang,2021-07-12,66.19718309859155,33.80281690140845,25.396825396825395,74.60317460317461,48.812351543942995,51.187648456057005,58.59697386519945,41.40302613480055
Pahang,2021-07-13,66.19718309859155,33.80281690140845,26.984126984126984,73.01587301587301,49.7624703087886,50.2375296912114,60.9353507565337,39.0646492434663
Pahang,2021-07-14,66.19718309859155,33.80281690140845,20.634920634920633,79.36507936507937,50.1187648456057,49.8812351543943,56.808803301237965,43.191196698762035
Pahang,2021-07-15,73.4375,26.5625,30.158730158730158,69.84126984126985,52.37529691211401,47.62470308788599,53.40440165061898,46.59559834938102
Pahang,2021-07-16,73.4375,26.5625,34.92063492063492,65.07936507936509,54.98812351543943,45.01187648456057,55.330123796423656,44.669876203576344
Pahang,2021-07-17,73.4375,26.5625,31.746031746031743,68.25396825396825,56.41330166270784,43.58669833729216,56.01788170563962,43.98211829436038
Pahang,2021-07-18,73.4375,26.5625,41.269841269841265,58.730158730158735,38.836104513064136,61.163895486935864,60.45392022008254,39.54607977991746
Pahang,2021-07-19,73.4375,26.5625,44.44444444444444,55.55555555555556,60.451306413301666,39.548693586698334,62.65474552957359,37.34525447042641
Pahang,2021-07-20,73.4375,26.5625,46.03174603174603,53.96825396825397,59.857482185273156,40.142517814726844,66.12792297111417,33.872077028885826
Pahang,2021-07-21,73.4375,26.5625,41.269841269841265,58.730158730158735,53.087885985748215,46.912114014251785,69.87620357634113,30.123796423658874
Pahang,2021-07-22,73.4375,26.5625,44.44444444444444,55.55555555555556,53.20665083135392,46.79334916864608,75.37826685006877,24.62173314993123
Pahang,2021-07-23,73.4375,26.5625,38.095238095238095,61.904761904761905,58.432304038004744,41.567695961995256,72.60141661300709,27.39858338699291
Pahang,2021-07-24,73.4375,26.5625,33.33333333333333,66.66666666666667,59.97624703087886,40.02375296912114,76.78686413393432,23.213135866065684
Pahang,2021-07-25,73.4375,26.5625,34.92063492063492,65.07936507936509,61.282660332541575,38.717339667458425,81.39085640695428,18.609143593045715
Pahang,2021-07-26,73.4375,26.5625,33.33333333333333,66.66666666666667,65.08313539192399,34.91686460807601,82.35672891178365,17.643271088216352
Pahang,2021-07-27,73.4375,26.5625,31.746031746031743,68.25396825396825,60.451306413301666,39.548693586698334,82.80746941403734,17.192530585962658
